City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Tukrah,LY,2022-01-29 18:39:04,32.5341,20.5791,53.08,63,100,29.17,overcast clouds
463,Diamantino,BR,2022-01-29 18:39:04,-14.4086,-56.4461,77.59,90,100,5.28,moderate rain
464,Ginda,IN,2022-01-29 18:39:04,30.6945,78.4932,40.12,42,0,8.68,clear sky
465,Birao,CF,2022-01-29 18:39:05,10.2849,22.7882,70.93,15,87,6.73,overcast clouds
466,Port Hardy,CA,2022-01-29 18:38:01,50.6996,-127.4199,46.76,87,100,19.57,light rain
467,Hornepayne,CA,2022-01-29 18:39:05,49.2138,-84.7705,11.93,81,100,3.24,overcast clouds
468,Les Ponts-De-Ce,FR,2022-01-29 18:39:06,47.4231,-0.5248,49.1,86,99,6.06,overcast clouds
469,Qasigiannguit,GL,2022-01-29 18:39:06,68.8193,-51.1922,14.25,83,96,10.67,overcast clouds
470,Beziers,FR,2022-01-29 18:39:07,43.3476,3.219,49.32,57,0,12.66,clear sky
471,Durazno,UY,2022-01-29 18:39:07,-33.4131,-56.5006,81.34,41,0,6.69,clear sky
472,Carballo,ES,2022-01-29 18:39:08,43.213,-8.691,58.42,83,99,2.53,overcast clouds
473,Leua,SK,2022-01-29 18:39:08,48.2156,18.6071,36.21,99,100,11.5,light snow
474,Tateyama,JP,2022-01-29 18:39:08,34.9833,139.8667,41.09,70,20,3.44,few clouds
475,Saint John,CA,2022-01-29 18:36:32,45.2727,-66.0677,17.19,93,100,36.82,snow
476,Leh,IN,2022-01-29 18:34:39,34.1667,77.5833,-0.04,95,99,1.97,overcast clouds
477,Vestmannaeyjar,IS,2022-01-29 18:39:09,63.4427,-20.2734,36.59,87,40,9.22,scattered clouds
478,Garowe,SO,2022-01-29 18:39:10,8.4054,48.4845,70.14,63,100,20.36,overcast clouds
479,Pacific Grove,US,2022-01-29 18:39:10,36.6177,-121.9166,60.96,58,0,1.01,clear sky
480,Petropavlovsk-Kamchatskiy,RU,2022-01-29 18:39:11,53.0452,158.6483,15.78,100,75,4.47,broken clouds
481,Alice Springs,AU,2022-01-29 18:39:11,-23.7,133.8833,72.95,100,100,10.36,overcast clouds
482,Touros,BR,2022-01-29 18:39:11,-5.1989,-35.4608,83.3,70,100,10.67,overcast clouds
483,Pisco,PE,2022-01-29 18:39:12,-13.7,-76.2167,75.25,64,0,11.5,clear sky
484,Khed Brahma,IN,2022-01-29 18:39:13,24.0333,73.05,60.55,28,0,3.98,clear sky
485,Taksimo,RU,2022-01-29 18:39:13,56.3444,114.8794,-15.12,91,84,2.33,broken clouds
486,Zhongshu,CN,2022-01-29 18:39:14,24.5167,103.7667,36.5,94,17,3.69,few clouds
487,Taywarah,AF,2022-01-29 18:39:14,33.35,64.4167,13.55,73,20,5.39,few clouds
488,Grand Gaube,MU,2022-01-29 18:37:03,-20.0064,57.6608,81.0,76,79,4.0,broken clouds
489,Perundurai,IN,2022-01-29 18:39:14,11.2667,77.5833,78.35,72,100,3.8,overcast clouds
490,Troitsk,RU,2022-01-29 18:39:15,54.0979,61.5773,6.94,95,100,3.78,overcast clouds
491,Fairbanks,US,2022-01-29 18:35:14,64.8378,-147.7164,-14.98,70,0,4.61,clear sky
492,Pangnirtung,CA,2022-01-29 18:39:16,66.1451,-65.7125,-14.8,70,100,2.3,light snow
493,Sidi Ali,DZ,2022-01-29 18:39:16,36.0998,0.4206,52.03,47,0,9.98,clear sky
494,Sinnamary,GF,2022-01-29 18:39:16,5.3833,-52.95,80.89,71,100,8.08,overcast clouds
495,Kabakovo,RU,2022-01-29 18:39:17,54.5369,56.1517,-7.31,84,40,2.24,mist
496,Vilhena,BR,2022-01-29 18:39:17,-12.7406,-60.1458,79.02,78,75,13.8,broken clouds
497,Ozernovskiy,RU,2022-01-29 18:39:17,51.5,156.5167,24.58,86,100,19.66,light snow
498,Meulaboh,ID,2022-01-29 18:39:18,4.1363,96.1285,77.97,88,90,3.83,overcast clouds
499,Mindelo,CV,2022-01-29 18:39:19,16.8901,-24.9804,71.15,60,75,26.46,broken clouds
500,Alta,NO,2022-01-29 18:39:19,69.9689,23.2717,4.24,78,40,4.61,scattered clouds
501,Buala,SB,2022-01-29 18:39:19,-8.145,159.5921,80.04,83,100,7.72,light rain
502,Dezhou,CN,2022-01-29 18:39:20,37.4486,116.2925,30.38,48,0,3.76,clear sky
503,Vinh,VN,2022-01-29 18:39:20,18.6667,105.6667,65.5,93,100,14.9,overcast clouds
504,Pavlodar,KZ,2022-01-29 18:39:21,52.3,76.95,1.2,78,0,13.42,clear sky
505,Roma,US,2022-01-29 18:39:21,43.2128,-75.4557,13.66,53,0,5.75,clear sky
506,Gillette,US,2022-01-29 18:39:20,44.2911,-105.5022,50.95,18,0,11.99,clear sky
507,Chenzhou,CN,2022-01-29 18:39:26,25.8,113.0333,34.23,94,97,5.32,overcast clouds
508,Key Largo,US,2022-01-29 18:39:27,25.0865,-80.4473,62.01,44,74,20.74,broken clouds
509,Hamilton,US,2022-01-29 18:39:27,39.1834,-84.5333,26.1,61,20,1.99,few clouds
510,Karpathos,GR,2022-01-29 18:39:28,35.507,27.2132,57.16,67,100,21.85,overcast clouds
511,Berezovyy,RU,2022-01-29 18:39:28,51.6667,135.7,-18.06,92,99,4.23,overcast clouds
512,Kasongo-Lunda,CD,2022-01-29 18:39:29,-6.4667,16.8167,76.5,76,100,1.39,overcast clouds
513,Halifax,CA,2022-01-29 18:39:19,44.6453,-63.5724,34.21,98,100,13.0,overcast clouds
514,Marystown,CA,2022-01-29 18:39:29,47.1666,-55.1483,36.86,100,100,14.0,overcast clouds
515,Paracatu,BR,2022-01-29 18:38:15,-17.2222,-46.8747,82.96,56,82,5.77,broken clouds
516,Bull Savanna,JM,2022-01-29 18:39:30,17.8868,-77.5902,82.27,51,0,9.48,clear sky
517,Beyneu,KZ,2022-01-29 18:38:21,45.3167,55.2,26.11,83,5,5.01,clear sky
518,Lumut,MY,2022-01-29 18:39:31,4.2323,100.6298,78.82,94,20,0.0,few clouds
519,Rafaela,AR,2022-01-29 18:39:31,-31.2503,-61.4867,88.0,29,0,1.01,clear sky
520,Baherden,TM,2022-01-29 18:39:31,38.4362,57.4316,41.49,68,4,5.32,clear sky
521,Laredo,US,2022-01-29 18:39:32,27.5064,-99.5075,62.85,40,0,3.44,clear sky
522,Santa Isabel,BR,2022-01-29 18:39:32,-23.3156,-46.2214,76.71,96,100,5.14,overcast clouds
523,Karakulino,RU,2022-01-29 18:39:32,56.012,53.7067,0.99,99,72,3.04,broken clouds
524,San Juan,AR,2022-01-29 18:39:33,-31.5375,-68.5364,90.7,30,1,8.16,clear sky
525,Alta Floresta,BR,2022-01-29 18:39:33,-9.8756,-56.0861,84.02,74,40,5.75,scattered clouds
526,Antsohihy,MG,2022-01-29 18:39:34,-14.8796,47.9875,75.7,87,73,2.35,broken clouds
527,Sambhal,IN,2022-01-29 18:39:34,28.5833,78.55,50.38,73,0,8.19,clear sky
528,Riachao,BR,2022-01-29 18:39:34,-7.3619,-46.6172,77.36,81,44,9.28,scattered clouds
529,Pocatello,US,2022-01-29 18:38:23,42.8713,-112.4455,29.68,49,0,4.0,clear sky
530,Kanniyakumari,IN,2022-01-29 18:39:35,8.0833,77.5667,78.71,81,33,17.36,scattered clouds
531,Magdagachi,RU,2022-01-29 18:39:35,53.45,125.8,-1.28,76,39,7.18,scattered clouds
532,Prince Rupert,CA,2022-01-29 18:39:36,54.3161,-130.3201,41.09,87,100,23.02,light rain
533,Lincoln,US,2022-01-29 18:38:47,40.8,-96.667,56.01,34,0,3.0,clear sky
534,Padang,ID,2022-01-29 18:39:36,-0.9492,100.3543,77.38,89,96,2.8,overcast clouds
535,Baker City,US,2022-01-29 18:39:37,44.7749,-117.8344,27.82,73,0,3.44,clear sky
536,Matagami,CA,2022-01-29 18:39:37,49.7502,-77.6328,3.31,72,100,11.5,overcast clouds
537,Mangaratiba,BR,2022-01-29 18:39:38,-22.9597,-44.0406,79.93,93,100,7.63,overcast clouds
538,Runkel,DE,2022-01-29 18:39:38,50.4,8.1667,50.81,79,100,17.85,overcast clouds
539,Alyangula,AU,2022-01-29 18:39:39,-13.8483,136.4192,80.47,89,100,10.36,overcast clouds
540,Saint-Francois,FR,2022-01-29 18:39:39,46.4154,3.9054,38.68,100,100,5.75,overcast clouds
541,Kizema,RU,2022-01-29 18:39:40,61.113,44.8302,16.83,95,99,5.53,snow
542,Borba,BR,2022-01-29 18:39:40,-4.3878,-59.5939,76.77,97,100,0.54,moderate rain
543,Bartica,GY,2022-01-29 18:39:40,6.4,-58.6167,86.32,39,5,6.2,clear sky
544,Hofn,IS,2022-01-29 18:39:41,64.2539,-15.2082,27.99,59,0,13.91,clear sky
545,Freeport,US,2022-01-29 18:35:59,40.6576,-73.5832,19.98,80,100,5.99,fog
546,Straumen,NO,2022-01-29 18:39:41,63.8709,11.2999,35.94,97,100,12.66,light rain
547,Abbeville,FR,2022-01-29 18:39:42,50.1,1.8333,51.94,86,100,17.47,overcast clouds
548,Tandalti,SD,2022-01-29 18:39:42,13.0167,31.8667,66.72,17,15,13.78,few clouds
549,Barabinsk,RU,2022-01-29 18:39:42,55.3571,78.357,-5.24,94,32,6.58,scattered clouds
550,Kerema,PG,2022-01-29 18:39:43,-7.9631,145.7785,77.04,84,100,2.91,overcast clouds
551,Kui Buri,TH,2022-01-29 18:39:43,12.0828,99.8543,73.44,84,66,6.2,broken clouds
552,Hrusovany Nad Jevisovkou,CZ,2022-01-29 18:39:44,48.8299,16.4027,44.94,100,100,4.0,overcast clouds
553,Tevriz,RU,2022-01-29 18:39:49,57.509,72.4042,4.78,94,100,4.56,overcast clouds
554,Murgab,TM,2022-01-29 18:39:50,37.4966,61.9714,40.87,70,75,9.22,broken clouds
555,Mizdah,LY,2022-01-29 18:39:50,31.4451,12.9801,46.38,72,0,14.47,clear sky
556,Nelson Bay,AU,2022-01-29 18:39:50,-32.7167,152.15,72.95,89,92,9.89,overcast clouds
557,Portage,US,2022-01-29 18:39:51,41.1667,-81.1998,20.39,59,83,9.35,broken clouds
558,Larap,PH,2022-01-29 18:39:51,14.299,122.6504,74.82,93,9,5.23,clear sky
559,Bambanglipuro,ID,2022-01-29 18:39:52,-7.95,110.2833,78.04,85,100,4.68,overcast clouds
560,Jambi,ID,2022-01-29 18:39:52,-1.6,103.6167,74.01,92,100,1.97,overcast clouds
561,Ancud,CL,2022-01-29 18:39:52,-41.8697,-73.8203,73.42,70,33,11.97,scattered clouds
562,Walvis Bay,,2022-01-29 18:35:27,-22.9575,14.5053,64.09,77,10,12.66,clear sky
563,Uruacu,BR,2022-01-29 18:36:32,-14.5247,-49.1408,77.47,84,100,7.05,overcast clouds
564,Zaraza,VE,2022-01-29 18:39:53,9.3503,-65.3245,93.06,26,100,9.98,overcast clouds
565,Navalmoral De La Mata,ES,2022-01-29 18:39:54,39.8916,-5.5406,47.48,37,0,6.13,clear sky
566,Bend,US,2022-01-29 18:36:19,44.0582,-121.3153,45.61,54,0,1.01,clear sky
567,Joue-Les-Tours,FR,2022-01-29 18:39:54,47.3522,0.6691,47.08,90,100,6.91,overcast clouds
568,Kiunga,PG,2022-01-29 18:39:55,-6.1219,141.2906,72.72,99,100,0.94,overcast clouds
569,Imbituba,BR,2022-01-29 18:39:55,-28.24,-48.6703,76.82,80,87,9.64,overcast clouds
570,Talcahuano,CL,2022-01-29 18:39:55,-36.7167,-73.1167,62.76,81,6,8.84,clear sky
571,Lengshuitan,CN,2022-01-29 18:39:56,26.4111,111.5956,35.92,90,100,3.56,overcast clouds
572,Saint-Augustin,CA,2022-01-29 18:39:56,51.226,-58.6502,8.26,79,100,13.15,overcast clouds
573,Westport,US,2022-01-29 18:39:57,41.1415,-73.3579,18.41,88,100,8.01,light snow
574,Syamzha,RU,2022-01-29 18:39:57,60.0158,41.0614,10.89,98,93,3.76,overcast clouds
575,Lima,PE,2022-01-29 18:39:39,-12.0432,-77.0282,77.4,81,0,4.0,clear sky
576,Sabang,ID,2022-01-29 18:39:58,5.8933,95.3214,82.29,71,19,9.73,few clouds
577,Sindor,RU,2022-01-29 18:39:58,62.8629,51.8905,15.13,93,100,8.95,overcast clouds
578,Ko Samui,TH,2022-01-29 18:39:59,9.5357,99.9357,81.27,70,9,3.98,clear sky
579,Tres Arroyos,AR,2022-01-29 18:39:59,-38.3739,-60.2798,91.99,24,7,16.44,clear sky
580,Hambantota,LK,2022-01-29 18:39:59,6.1241,81.1185,77.34,100,40,2.3,scattered clouds
581,Vila Velha,BR,2022-01-29 18:35:21,-20.3297,-40.2925,87.75,67,20,17.0,few clouds
582,Lalmohan,BD,2022-01-29 18:40:00,22.3384,90.7419,61.23,52,0,7.4,clear sky
583,Manado,ID,2022-01-29 18:40:00,1.487,124.8455,77.77,94,40,2.3,scattered clouds
584,Garissa,KE,2022-01-29 18:40:01,-0.4536,39.6401,86.41,38,65,6.69,broken clouds
585,Panaba,MX,2022-01-29 18:40:02,21.2833,-88.2667,72.5,47,98,15.61,overcast clouds
586,Lunenburg,CA,2022-01-29 18:40:02,44.3835,-64.3155,34.21,95,100,20.71,overcast clouds
587,Geneva,US,2022-01-29 18:35:18,41.8875,-88.3054,23.67,53,75,7.0,broken clouds
588,Massa Marittima,IT,2022-01-29 18:40:03,43.049,10.8928,45.9,76,84,1.92,broken clouds
589,Mandapam,IN,2022-01-29 18:40:03,9.2833,79.1167,79.81,81,35,19.04,scattered clouds
590,Bereda,ES,2022-01-29 18:35:40,43.2686,-7.5406,49.75,90,100,3.98,overcast clouds
591,Felanitx,ES,2022-01-29 18:40:04,39.4696,3.1483,55.0,73,0,7.4,clear sky
592,Marsa Matruh,EG,2022-01-29 18:40:04,31.3525,27.2453,55.26,54,1,11.95,clear sky
593,Lifford,IE,2022-01-29 18:40:05,54.8319,-7.4836,41.63,70,42,8.1,scattered clouds
594,Coromandel,BR,2022-01-29 18:40:05,-18.4733,-47.2003,75.79,70,100,6.85,overcast clouds
595,Vryburg,ZA,2022-01-29 18:40:06,-26.9566,24.7284,75.38,46,88,12.17,overcast clouds
596,Sonari,IN,2022-01-29 18:40:06,27.0667,95.0333,54.03,79,0,1.63,clear sky
597,Rabo De Peixe,PT,2022-01-29 18:40:06,37.8,-25.5833,62.28,89,20,11.5,few clouds
598,Lencois Paulista,BR,2022-01-29 18:40:07,-22.5986,-48.8003,77.49,94,99,5.84,overcast clouds
599,Peachtree City,US,2022-01-29 18:38:02,33.3968,-84.5958,38.21,28,0,14.97,clear sky
600,Zyryanskoye,RU,2022-01-29 18:40:13,56.8306,86.6258,0.66,99,90,3.74,overcast clouds
601,Strangnas,SE,2022-01-29 18:40:14,59.3774,17.0312,43.21,89,100,15.77,overcast clouds
602,Bathsheba,BB,2022-01-29 18:40:14,13.2167,-59.5167,83.01,82,40,20.71,scattered clouds
603,Cape Canaveral,US,2022-01-29 18:40:14,28.4058,-80.6048,54.03,38,0,21.85,clear sky
604,Zyryanovsk,KZ,2022-01-29 18:40:15,49.7386,84.2719,-18.83,95,74,2.1,broken clouds
605,Lata,PT,2022-01-29 18:40:15,40.1629,-8.3327,61.21,49,0,4.74,clear sky
606,Ejura,GH,2022-01-29 18:40:15,7.3856,-1.3562,87.4,16,98,4.61,overcast clouds
607,Taseyevo,RU,2022-01-29 18:40:16,57.2169,94.8978,-8.0,99,100,2.51,overcast clouds
608,Moerai,PF,2022-01-29 18:40:16,-22.4333,-151.3333,79.09,77,2,9.55,clear sky
609,Tshela,CD,2022-01-29 18:40:17,-4.9833,12.9333,74.1,95,100,2.13,overcast clouds
610,Show Low,US,2022-01-29 18:40:17,34.2542,-110.0298,50.68,29,0,6.91,clear sky
611,Tongren,CN,2022-01-29 18:40:18,27.7172,109.1853,36.66,92,100,2.53,overcast clouds
612,Inirida,CO,2022-01-29 18:39:32,3.8653,-67.9239,95.54,30,81,1.19,broken clouds
613,Eyl,SO,2022-01-29 18:40:18,7.9803,49.8164,75.31,69,97,21.25,overcast clouds
614,Narsaq,GL,2022-01-29 18:40:19,60.9167,-46.05,19.62,94,100,2.21,overcast clouds
615,Coahuayana,MX,2022-01-29 18:40:19,18.7333,-103.6833,83.68,37,0,6.64,clear sky
616,Bonfim,BR,2022-01-29 18:40:19,3.0833,-59.95,93.65,34,76,9.17,broken clouds
617,Paracale,PH,2022-01-29 18:40:20,14.2804,122.7881,75.06,92,9,4.92,clear sky
618,Zhigansk,RU,2022-01-29 18:40:20,66.7697,123.3711,-27.8,100,100,3.67,overcast clouds
619,Visp,CH,2022-01-29 18:40:21,46.2937,7.8815,46.29,56,7,5.28,clear sky
620,Sambava,MG,2022-01-29 18:40:21,-14.2667,50.1667,78.37,84,16,11.07,few clouds
621,Souillac,MU,2022-01-29 18:40:21,-20.5167,57.5167,80.98,83,40,8.05,scattered clouds
622,Mackay,AU,2022-01-29 18:40:22,-21.15,149.2,75.18,88,75,8.05,broken clouds
623,Russell,US,2022-01-29 18:40:22,32.3502,-85.1999,41.99,24,0,12.66,clear sky
624,Madison,US,2022-01-29 18:35:47,34.7334,-86.5667,33.01,40,20,1.01,few clouds
625,Summerville,US,2022-01-29 18:39:42,33.0185,-80.1757,44.78,41,75,3.0,broken clouds
626,Thongwa,MM,2022-01-29 18:40:23,16.7619,96.5278,68.16,61,90,7.31,overcast clouds
627,Port Macquarie,AU,2022-01-29 18:40:24,-31.4333,152.9167,67.96,79,100,2.95,overcast clouds
628,Casino,AU,2022-01-29 18:40:24,-28.8667,153.05,69.75,94,100,5.75,overcast clouds
629,Nishihara,JP,2022-01-29 18:40:24,26.1842,127.7558,61.88,94,100,10.36,light rain
630,Axim,GH,2022-01-29 18:40:25,4.8699,-2.2405,81.27,79,49,8.84,scattered clouds
631,Nongan,CN,2022-01-29 18:40:25,44.382,125.1685,10.81,82,4,6.6,clear sky
632,Totness,SR,2022-01-29 18:38:23,5.8833,-56.3167,81.23,66,43,8.99,scattered clouds
633,Nurota,UZ,2022-01-29 18:40:26,40.5614,65.6886,30.29,77,4,5.39,clear sky
634,Payo,ID,2022-01-29 18:40:26,-3.7508,103.6372,73.09,97,100,1.9,overcast clouds
635,Panalingaan,PH,2022-01-29 18:40:26,8.7842,117.4231,77.76,86,40,1.95,scattered clouds
636,Morrope,PE,2022-01-29 18:40:27,-6.5417,-80.0111,82.51,50,9,14.43,clear sky
637,Zlynka,RU,2022-01-29 18:40:27,52.4267,31.7378,28.18,93,100,7.18,overcast clouds
638,Paka,MY,2022-01-29 18:40:28,4.6374,103.4368,71.53,100,47,0.0,scattered clouds
639,Dabhol,IN,2022-01-29 18:40:28,17.6,73.1667,68.92,53,6,4.16,clear sky
640,Kothapet,IN,2022-01-29 18:40:28,19.3333,79.4833,60.6,31,0,3.11,clear sky
641,Ialibu,PG,2022-01-29 18:40:29,-6.2821,143.9935,54.72,91,100,2.33,overcast clouds
642,Kantang,TH,2022-01-29 18:40:29,7.4054,99.5156,75.63,88,11,2.04,few clouds
643,Playa Vicente,MX,2022-01-29 18:40:34,17.8333,-95.8167,63.27,82,100,7.94,overcast clouds
644,Margate,GB,2022-01-29 18:40:35,51.3813,1.3862,52.3,66,59,11.99,broken clouds
645,Custoias,PT,2022-01-29 18:40:35,41.1053,-7.321,40.95,58,0,3.8,clear sky
646,Manzhouli,CN,2022-01-29 18:39:14,49.6,117.4333,-11.09,95,14,5.57,few clouds
647,Paranaiba,BR,2022-01-29 18:40:36,-19.6772,-51.1908,73.11,94,100,2.28,overcast clouds
648,Doctor Juan Leon Mallorquin,PY,2022-01-29 18:40:36,-25.4,-55.2667,82.13,50,71,6.44,broken clouds
649,Adamovka,RU,2022-01-29 18:40:37,51.5223,59.9396,0.99,97,100,2.48,overcast clouds
650,Salinopolis,BR,2022-01-29 18:40:37,-0.6136,-47.3561,75.76,91,100,5.68,light rain
651,Tuatapere,NZ,2022-01-29 18:40:38,-46.1333,167.6833,61.83,93,100,4.09,heavy intensity rain
652,Saint-Louis,SN,2022-01-29 18:40:38,16.3333,-15.0,91.04,14,100,10.6,overcast clouds
653,Aras,ES,2022-01-29 18:40:38,42.5617,-2.356,46.2,49,0,2.3,clear sky
654,Ngong,KE,2022-01-29 18:40:39,-1.3618,36.6566,64.69,73,20,9.22,few clouds
655,Loma Alta,HN,2022-01-29 18:40:39,15.3967,-88.5597,68.76,99,100,3.44,overcast clouds
656,Kandrian,PG,2022-01-29 18:40:40,-6.2167,149.55,78.24,87,99,10.31,moderate rain
657,Marawi,PH,2022-01-29 18:40:40,7.9986,124.2928,67.64,93,81,0.31,broken clouds
658,Dubti,ET,2022-01-29 18:40:40,11.7361,41.0853,82.65,39,4,15.14,clear sky
659,Galveston,US,2022-01-29 18:40:41,29.3669,-94.9669,62.22,44,0,5.01,clear sky
660,Young,UY,2022-01-29 18:40:41,-32.6833,-57.6333,84.22,40,0,8.32,clear sky
661,Moanda,GA,2022-01-29 18:40:41,-1.5575,13.2178,79.03,60,100,3.36,overcast clouds
662,Stuartfield,GB,2022-01-29 18:40:42,57.5032,-2.0411,41.88,70,8,31.29,clear sky
663,Kangaatsiaq,GL,2022-01-29 18:40:42,68.3065,-53.4641,3.96,88,100,9.24,overcast clouds
664,Kamarion,GR,2022-01-29 18:40:43,36.8,25.8167,53.1,74,100,28.66,overcast clouds
665,Maxixe,MZ,2022-01-29 18:40:43,-23.8597,35.3472,76.82,83,20,4.61,few clouds
666,Tura,IN,2022-01-29 18:40:44,25.5198,90.2201,51.33,56,0,1.7,clear sky
667,Tecoanapa,MX,2022-01-29 18:40:44,16.5167,-98.75,84.78,57,37,8.28,scattered clouds
668,Rybachiy,RU,2022-01-29 18:40:44,48.7073,44.7449,35.46,99,100,15.64,light rain
669,Kapit,MY,2022-01-29 18:40:46,2.0167,112.9333,72.73,99,100,0.51,overcast clouds
670,Palu,ID,2022-01-29 18:40:46,-0.8917,119.8707,75.69,96,100,2.17,overcast clouds
671,Wiang Sa,TH,2022-01-29 18:40:47,8.6359,99.3666,73.89,87,19,1.81,few clouds
672,Lasem,ID,2022-01-29 18:40:47,-6.6922,111.4527,77.14,89,100,5.26,overcast clouds
673,Marfino,RU,2022-01-29 18:40:48,55.7028,37.3822,23.25,93,75,4.47,mist
674,Nenjiang,CN,2022-01-29 18:40:48,49.1833,125.2167,-12.24,95,28,2.73,scattered clouds
675,Arona,ES,2022-01-29 18:40:48,28.0996,-16.681,62.91,68,22,1.99,haze
676,Tarko-Sale,RU,2022-01-29 18:40:49,64.9225,77.785,-13.11,99,91,9.46,overcast clouds
677,Taman,RU,2022-01-29 18:40:49,45.2117,36.7161,37.72,74,53,20.22,broken clouds
678,Dafeng,CN,2022-01-29 18:40:50,23.4517,108.5881,44.04,79,48,5.73,scattered clouds
679,Flinders,AU,2022-01-29 18:40:50,-34.5833,150.8552,74.21,85,100,5.99,overcast clouds
680,San Rafael,AR,2022-01-29 18:40:50,-34.6177,-68.3301,91.31,23,0,13.91,clear sky
681,Zhangjiakou,CN,2022-01-29 18:39:08,40.81,114.8794,17.87,54,26,1.66,light snow
682,Gundlupet,IN,2022-01-29 18:40:51,11.8,76.6833,67.77,79,53,3.8,broken clouds
683,Kuzedeyevo,RU,2022-01-29 18:40:51,53.3308,87.2019,-3.08,100,43,2.19,scattered clouds
684,Petrivka,UA,2022-01-29 18:40:52,46.9695,30.9591,28.85,80,30,7.43,scattered clouds
685,Mao,ES,2022-01-29 18:40:52,39.8885,4.2658,46.96,87,0,3.44,clear sky
686,Malinovoye Ozero,RU,2022-01-29 18:40:52,51.6753,79.7825,7.03,79,71,11.54,broken clouds
687,Boende,CD,2022-01-29 18:40:53,-0.2167,20.8667,78.53,37,11,1.83,few clouds
688,Dwarka,IN,2022-01-29 18:40:59,22.2394,68.9678,68.7,56,0,9.91,clear sky
689,Siva,EG,2022-01-29 18:40:59,29.2041,25.5195,55.53,53,13,8.48,few clouds
690,Nazas,MX,2022-01-29 18:40:59,25.2333,-104.1333,59.61,46,0,4.7,clear sky
691,Matay,EG,2022-01-29 18:39:31,28.419,30.7792,51.49,47,0,4.97,clear sky
692,Launceston,AU,2022-01-29 18:41:00,-41.45,147.1667,58.64,77,40,13.8,scattered clouds
693,Kalmar,SE,2022-01-29 18:41:00,56.6616,16.3616,46.33,86,75,21.85,broken clouds
